"SERIAL","REF","QUESTNNR","MODE","STARTED","GQ02","GQ02_01","GQ02_02","GQ02_03","GQ02_04","GQ02_05","GQ02_06","GQ02_09","GQ02_10","GQ02_07","GQ02_07a","BI01","BI02","BI04_01","BI05","BI05_01","BI05_02","BI05_03","BI05_04","BI05_05","BI05_06","BI05_07","BI05_08","BI05_09","BI05_10","BI05_11","BI05_12","BI05_13","BI05_14","BI05_15","BI05_16","BI05_17","BI05_18","BI05_19","BI05_20","BI05_21","BI05_22","BI05_23","BI05_24","BI05_27","BI05_25","BI05_25a","BI05_26","BI06_01","BI07","BI08","BI08_01","BI08_02","BI08_03","BI08_04","BI08_05","BI08_06","BI08_07","BI08_08","BI08_09","BI08_10","BI08_11","BI08_11a","BI08_12","BI09","BI09_01","BI09_01a","BI09_02","BI09_03","BI09_04","BI09_05","BI09_06","BI09_07","BI09_08","BI09_08a","BI10","BI11","PR01","PR01_01","PR01_02","PR01_03","PR01_04","PR01_05","PR01_05a","PR01_06","PR03","PR07_02","PR07_03","PR07_04","PR07_05","PR07_06","PR07_07","PR07_08","PR07_09","PR07_10","PR07_01","DS04","DS09","DS10","DS11","DS11_01","DS11_02","DS11_03","DS11_04","DS11_05","DS11_06","DS11_06a","DS13_01","DS13_02","DS13_03","DS13_04","DS13_05","DS13_06","DS13_07","DS13_08","DS13_09","DS13_10","DS13_11","DS13_12","DS02_01","DS02_02","DS02_03","DS02_04","DS02_05","DS02_06","NA01","NA01_04","NA02","NA02_06","NA03","NA04","NA05","NA05_01","NA05_02","NA05_03","NA05_04","NA05_05","NA05_06","NA05_06a","NA06","NA07","SP01","SP01_01","SP01_02","SP01_03","SP01_04","SP01_05","SP01_06","SP01_06a","SP01_07","PD01_01","PD10","PD04","PD04_07","PD05_01","PD06","PD06_07","PD06_08","PD07","PD07_06","PD08","PD09","PD09_01","PD09_02","PD09_03","PD12_01","FB01_01","TIME001","TIME002","TIME003","TIME004","TIME005","TIME006","TIME007","TIME008","TIME009","TIME010","TIME011","TIME012","TIME013","TIME014","TIME015","TIME016","TIME017","TIME018","TIME019","TIME020","TIME_SUM","MAILSENT","LASTDATA","FINISHED","Q_VIEWER","LASTPAGE","MAXPAGE","MISSING","MISSREL","TIME_RSI","DEG_TIME"
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-04 23:21:40,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"TMS-hdEEG",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,4,NA,2,FALSE,FALSE,TRUE,FALSE,TRUE,"EudraCT",FALSE,5,3,1,1,1,1,1,1,5,1,7,1,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"N/A",5,5,2,2,1,1,5,1,5,1,1,6,1,1,7,7,5,1,1,NA,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"TMS, electrical stimulation",FALSE,53,1,3,NA,24,7,"anesthesiology",NA,10,NA,1,1,TRUE,FALSE,FALSE,"BELGIUM",NA,12,31,8,46,NA,37,22,NA,73,99,9,101,51,93,34,NA,14,30,106,19,785,NA,2020-12-04 23:34:45,TRUE,FALSE,20,20,2,0,0.68,2
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-05 15:43:56,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"It's been a while since I collected MRI data",4,NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,5,2,2,1,4,1,1,2,2,1,7,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,4,2,3,5,1,5,2,2,1,5,6,5,4,2,1,1,NA,4,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,39,2,6,NA,15,9,NA,NA,9,NA,2,1,FALSE,TRUE,FALSE,"Canada",NA,8,9,7,13,NA,43,6,NA,12,42,5,50,NA,53,24,NA,9,8,47,5,341,NA,2020-12-05 15:49:38,TRUE,FALSE,20,20,2,0,1.52,29
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-05 22:40:56,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,1,35,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,1,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,TRUE,TRUE,FALSE,TRUE,FALSE,NA,FALSE,3,2,2,1,3,1,1,3,5,1,5,2,4,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5,6,2,1,4,2,4,2,2,2,4,5,2,5,5,5,2,3,2,NA,1,NA,1,1,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,39,2,6,NA,10,9,NA,NA,9,NA,2,1,TRUE,FALSE,FALSE,NA,NA,9,10,6,10,53,NA,13,NA,18,59,6,56,16,67,26,15,10,16,58,14,462,NA,2020-12-05 22:48:39,TRUE,FALSE,20,20,3,1,1.21,12
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-06 11:14:14,4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,4,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,4,3,1,2,6,1,5,1,3,1,4,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,1,5,3,4,1,2,4,5,4,5,6,7,5,2,3,1,NA,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,31,2,5,NA,10,9,NA,NA,10,NA,6,2,TRUE,TRUE,FALSE,NA,NA,140,16,31,36,NA,23,14,NA,26,144,8,81,NA,102,34,NA,7,17,93,13,759,NA,2020-12-06 11:27:19,TRUE,FALSE,20,20,4,1,0.74,2
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-06 11:58:59,6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"MRS",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"I do not work with the data myself",5,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,2,4,6,6,5,4,5,4,5,2,2,1,3,3,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,3,2,2,2,2,2,3,1,2,3,3,5,4,6,7,5,2,1,1,NA,6,"gannet",3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"in-house software developments in matlab",FALSE,63,1,7,"Movement Scientist",41,9,NA,NA,5,NA,3,2,TRUE,FALSE,TRUE,"Belgium",NA,122,26,22,33,NA,46,23,NA,18447,105,77,98,43,135,111,NA,11,63,109,19,993,NA,2020-12-06 17:23:50,TRUE,FALSE,20,20,2,0,0.45,0
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-07 00:59:50,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,1,100,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,2,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,4,5,4,5,5,2,4,1,1,2,5,1,2,3,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,6,5,2,2,4,2,2,2,2,2,2,2,6,4,5,6,1,1,1,NA,1,NA,2,1,1,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"fMRIprep",3,1,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,45,1,1,NA,18,9,NA,NA,10,NA,1,2,TRUE,TRUE,FALSE,NA,NA,36,16,4,9,117,NA,19,NA,31,111,11,92,20,81,54,40,13,13,112,54,833,NA,2020-12-07 01:13:46,TRUE,FALSE,20,20,3,1,0.76,3
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-07 09:22:24,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,2,6,1,4,6,4,3,5,7,5,4,1,5,3,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,7,7,4,4,5,7,7,5,7,5,5,7,1,5,7,2,2,1,1,NA,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,30,1,6,NA,6,1,NA,NA,3,NA,1,2,TRUE,TRUE,FALSE,NA,NA,170440,14,6,34,NA,13,17,15,16,76,6,69,27,58,33,NA,42,7,73,14,542,NA,2020-12-09 08:51:45,TRUE,FALSE,20,20,4,1,0.91,5
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-07 10:14:53,3,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,1,1,1100,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,3,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"SPM",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-9,3,TRUE,TRUE,FALSE,TRUE,FALSE,NA,FALSE,5,5,1,1,5,1,1,1,5,1,5,1,5,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,6,5,5,5,1,1,1,1,1,1,1,1,5,7,1,1,1,1,2,NA,1,NA,1,1,1,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"FieldTrip",3,2,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,50,1,6,NA,30,9,NA,NA,5,NA,2,2,TRUE,TRUE,FALSE,"United Kingdom",NA,8,9,4,6,75,NA,15,9,12,56,5,61,19,33,14,23,6,9,52,19,435,NA,2020-12-07 10:22:09,TRUE,FALSE,20,20,3,1,1.45,24
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-07 20:56:02,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,1,80,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,2,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,FALSE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,4,5,5,2,3,1,1,3,5,2,2,2,3,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,4,4,3,3,2,3,2,3,2,2,1,3,4,5,6,4,2,1,NA,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,36,1,1,NA,11,9,NA,NA,9,NA,1,2,TRUE,TRUE,FALSE,"Germany",NA,68,6,5,17,64,NA,10,NA,27,60,20,53,20,63,21,NA,9,13,57,41,554,NA,2020-12-07 21:05:17,TRUE,FALSE,20,20,2,0,1.03,9
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-08 14:35:55,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,4,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,4,6,6,6,1,2,6,4,6,4,7,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,7,5,2,7,6,2,6,4,2,2,3,5,1,4,6,6,6,2,1,NA,1,NA,1,1,1,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,4,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"in house",FALSE,50,1,1,NA,23,9,NA,NA,5,NA,2,1,TRUE,FALSE,FALSE,NA,NA,18,8,8,27,NA,40,17,NA,11,161,8,118,NA,144,38,15,25,24,78,28,768,NA,2020-12-08 14:48:45,TRUE,FALSE,20,20,3,1,0.8,5
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-08 15:29:58,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TRUE,"all data use the structure I specified when I started",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,5,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,1,7,4,7,6,1,6,4,4,1,4,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain of IRB right now",7,7,4,4,5,1,7,1,7,4,4,7,1,3,6,5,3,4,4,"desktops mac, servers linux",1,NA,2,1,2,NA,TRUE,TRUE,FALSE,FALSE,FALSE,NA,4,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"in-house TCL scripts",FALSE,42,2,1,NA,10,9,NA,NA,9,NA,3,2,TRUE,TRUE,FALSE,"USA","I started my lab 4 years ago and while I'm interested in data sharing, I don't have the resources (people, time, etc.) to spend on converting and my worries about not being able to publish every last ounce of results from my data are very high. One, newer, project is experimenting with the BIDS format, but I'm definitely in survival mode right now - especially with the pandemic. I unfortunately think that the open science movement has the capacity to really disadvantage jr. researchers in comparison to well-established labs. We're still struggling to survive within the system that exists.",19,18,5,26,NA,105,13,NA,18,63,27,65,35,42,183,15,25,20,102,242,557,NA,2020-12-08 15:47:02,TRUE,FALSE,20,20,0,0,0.74,3
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-08 16:32:24,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"will start to use it from next year",5,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,3,5,3,3,5,2,4,3,5,2,5,1,4,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,5,4,3,3,6,3,5,2,2,4,3,2,4,3,2,3,2,2,2,NA,1,NA,2,2,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,-9,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,43,1,6,NA,16,9,NA,NA,10,NA,2,2,TRUE,TRUE,FALSE,"Ireland","I aspire to share my data but it tends to be lower down the list of priorities. But I will be using BIDS from next year. ",106,10,4,15,NA,35,10,NA,15,60,14,65,24,57,36,8,5,6,57,135,543,NA,2020-12-08 16:43:27,TRUE,FALSE,20,20,3,3,1.09,12
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-08 18:04:09,6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"FLAIR, SWI, TSE",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Would require reorganizing large (N>2000) imaging datasets, already have standardized processes/procedures/organization for internal lab use. I do use some BIDS stuff, namely json records to track imaging metadata needed for processing.",2,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,2,6,5,4,6,3,5,1,6,2,4,1,2,4,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,5,5,5,5,2,1,4,1,5,4,2,7,2,6,6,4,3,1,2,NA,1,NA,1,1,4,NA,TRUE,TRUE,FALSE,TRUE,TRUE,"FreeSurfer",2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"I write my own software in JAVA",FALSE,40,2,6,NA,14,4,NA,NA,10,NA,1,3,TRUE,TRUE,TRUE,"USA",NA,24,42,5,28,NA,117,36,14,43,71,6,72,31,196,39,20,10,27,71,17,770,NA,2020-12-08 18:18:40,TRUE,FALSE,20,20,2,0,0.73,1
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-09 03:44:52,5,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,1,1,100,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,1,5,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,5,2,3,1,5,1,2,2,5,3,2,1,5,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2,6,2,2,2,1,2,3,5,1,5,1,6,4,2,2,1,1,2,NA,2,NA,2,1,2,FALSE,NA,TRUE,FALSE,TRUE,FALSE,NA,3,2,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,38,2,1,NA,10,9,NA,NA,9,NA,2,3,TRUE,TRUE,TRUE,"Taiwan",NA,26,17,4,7,56,NA,11,NA,11,61,9,38,13,55,21,21,7,5,51,26,439,NA,2020-12-09 03:52:12,TRUE,FALSE,20,20,2,0,1.31,18
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-09 11:50:14,6,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,4,NA,2,TRUE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,5,4,2,1,3,1,1,4,4,1,1,1,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Psedoanonymized data cannot be shared, according to GDPR",4,6,1,1,1,1,1,1,4,4,4,1,2,6,6,7,4,6,2,NA,6,"PET analyses tools are missing. There are also in-house developed software. ",1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"FreeSurfer, PETSurfer, PVE lab, PMOD,  etc etc",1,3,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,61,1,3,NA,35,4,NA,NA,5,NA,1,3,TRUE,TRUE,TRUE,NA,"The questionnaire mainly covers fMRI data, would have liked to see more modalities better represented.",46,14,5,14,NA,13,22,NA,16,101,6,77,52,61,74,52,10,16,54,141,613,NA,2020-12-09 12:03:10,TRUE,FALSE,20,20,2,1,0.82,4
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-09 16:54:36,5,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,1,1,100,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,5,5,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,4,6,2,5,1,2,5,5,6,1,5,2,3,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"currently it's not completely clear whether neuroimaging data could be fully anonymised in order to match all the requirements of General Data Protection Regulation.",1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,6,5,3,2,NA,3,NA,2,1,3,TRUE,TRUE,NA,TRUE,FALSE,FALSE,NA,2,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,37,1,4,NA,12,9,NA,NA,7,NA,3,1,TRUE,FALSE,FALSE,"Italy",NA,4,18,4,3,48,NA,11,NA,9,55,6,55,130,46,18,12,5,6,36,17,379,NA,2020-12-09 17:02:39,TRUE,FALSE,20,20,2,0,1.54,42
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-09 20:52:37,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,1,100,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"can't remember",FALSE,2,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,2,2,1,1,2,1,1,1,1,1,2,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,1,1,1,7,5,3,4,1,1,3,NA,1,NA,1,1,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,3,2,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,33,2,7,"Cognitive Neuroscientist",13,9,NA,NA,9,NA,2,1,TRUE,FALSE,FALSE,NA,"The option I would have selected for the pre-registration question was not given, ""The benefits of pre-registration have not been thoroughly demonstrated in order to merit its adoption"" - Strongly agree. See Szollosi et al., 2020 TICS",29,8,3,8,76,NA,10,NA,6,45,4,36,NA,24,16,8,5,5,39,217,338,NA,2020-12-09 21:01:38,TRUE,FALSE,20,20,2,1,1.71,39
"~anonymous",NA,"OSQ_Serienmail","interview",2020-12-11 04:19:44,4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,4,NA,2,FALSE,TRUE,FALSE,TRUE,FALSE,NA,FALSE,5,3,1,1,5,1,1,5,5,2,4,2,2,4,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,5,5,3,2,5,1,5,1,2,5,5,2,5,3,5,1,1,2,3,NA,2,NA,2,1,1,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,2,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,50,2,6,NA,30,9,NA,NA,10,NA,2,3,TRUE,TRUE,TRUE,"Singapore",NA,153,12,6,29,NA,14,11,NA,16,48,17,47,18,45,25,11,8,14,70,21,565,NA,2020-12-11 04:29:10,TRUE,FALSE,20,20,2,0,1.04,9
